Date,AAPL,MSFT,GOOGL,AMZN,DIS,TSLA,BRK-A
2019-05-30 00:00:00-04:00,42.99300220837268,119.6753964196304,56.00749969482422,91.27449798583984,129.86449429260918,12.583333015441895,300025.0
2019-05-31 00:00:00-04:00,42.57744665911118,118.69132947892882,55.28200149536133,89.50050354003906,128.95855249157697,12.34000015258789,298000.0
2019-06-03 00:00:00-04:00,42.42523695788012,118.32825965640426,53.346500396728516,88.00050354003906,130.0023454331713,12.36733341217041,297000.0
2019-06-04 00:00:00-04:00,42.38658028945738,115.87283511246955,52.2244987487793,84.96199798583984,131.4104946099747,12.073332786560059,301790.0
2019-06-05 00:00:00-04:00,44.522343534239916,119.379207718161,52.75,87.4800033569336,133.340543167195,13.245332717895508,305300.0
2019-06-06 00:00:00-04:00,44.23240830103265,120.8027902620707,52.31050109863281,86.885498046875,134.4237383140936,13.629332542419434,305800.0
2019-06-07 00:00:00-04:00,45.06110694244085,123.43019529934809,52.7140007019043,88.18499755859375,135.49708071983125,13.666666984558105,310000.0
2019-06-10 00:00:00-04:00,46.34159561492287,126.49705366430028,53.849998474121094,91.0999984741211,136.7575094157706,14.016667366027832,310460.0
2019-06-11 00:00:00-04:00,47.07848325141341,127.91106519826566,54.8494987487793,94.1624984741211,135.48721357845383,14.609333038330078,313190.0
2019-06-12 00:00:00-04:00,46.85862120228936,125.54164126134027,53.997501373291016,92.6989974975586,133.02543637471828,14.863332748413086,309250.0
2019-06-13 00:00:00-04:00,47.039814401846286,126.09575611288247,54.23550033569336,93.33599853515625,135.84170569929225,14.025333404541016,307000.0
2019-06-14 00:00:00-04:00,46.278777744688405,126.36329135415492,54.48699951171875,93.19999694824219,139.87906430462618,14.083333015441895,306695.0
2019-06-17 00:00:00-04:00,46.6049407766604,126.71683214938244,54.45500183105469,93.82499694824219,138.65800867874165,14.36533260345459,308206.0
2019-06-18 00:00:00-04:00,47.36598523120395,128.20727849428013,55.57500076293945,95.06749725341797,139.81998680256442,15.248000144958496,306915.0
2019-06-19 00:00:00-04:00,48.24299661844071,128.9811263997625,55.36199951171875,95.39199829101562,137.37787223743013,15.007332801818848,309740.0
2019-06-20 00:00:00-04:00,48.40970064413793,131.32194635425822,56.084999084472656,96.66649627685547,139.81012072644975,14.866666793823242,312600.0
2019-06-21 00:00:00-04:00,48.03039535026148,130.49070016458563,55.49300003051758,95.80500030517578,139.7805828211934,14.414667129516602,311378.0
2019-06-24 00:00:00-04:00,47.9675792025129,130.8919534196056,56.0,95.63300323486328,137.97855505236225,14.88266658782959,309000.0
2019-06-25 00:00:00-04:00,47.94099599914135,131.13085951884094,55.75400161743164,95.59200286865234,136.8953622075287,14.959333419799805,310500.0
2019-06-26 00:00:00-04:00,47.78153331304853,128.36010394770366,54.54999923706055,94.6240005493164,138.21489038887208,14.687333106994629,312385.0
2019-06-27 00:00:00-04:00,48.39036613561935,128.15951846981665,54.337501525878906,95.0999984741211,138.84511288819954,14.630000114440918,313200.0
2019-06-28 00:00:00-04:00,48.00139539649498,128.57030725499814,53.86149978637695,95.45500183105469,137.279393941899,14.732666969299316,319400.0
2019-07-01 00:00:00-04:00,49.08618319163027,130.53845493976957,55.051998138427734,96.14900207519531,138.30351096542694,15.347332954406738,321032.0
2019-07-02 00:00:00-04:00,48.660965367197356,130.05117924730794,55.24150085449219,95.96900177001953,139.23899518944086,15.259332656860352,320600.0
2019-07-03 00:00:00-04:00,49.112765573104305,130.7008887268784,55.92499923706055,96.79450225830078,140.51912599739273,15.959333419799805,321815.0
2019-07-05 00:00:00-04:00,49.1296782920701,129.87924908319118,55.96849822998047,96.43000030517578,140.1210935622481,15.637999534606934,322600.0
2019-07-08 00:00:00-04:00,48.5160055045899,130.31871464968415,56.29349899291992,96.70600128173828,140.8741114744323,15.416000366210938,321400.0
2019-07-09 00:00:00-04:00,48.12703049794044,129.93657035977574,55.51599884033203,97.38999938964844,138.77358993483503,15.264666557312012,321000.0
2019-07-10 00:00:00-04:00,48.767277466123026,131.01618569644472,56.61600112915039,99.82550048828125,141.09208983778342,15.609999656677246,322500.0
2019-07-11 00:00:00-04:00,49.12001231318868,132.0384881972695,57.30799865722656,101.28099822998047,142.68730367361854,15.87600040435791,320905.0
2019-07-12 00:00:00-04:00,48.91223288123992,132.6595162538419,57.14649963378906,100.41349792480469,142.82601039765885,15.983332633972168,319750.0
2019-07-15 00:00:00-04:00,49.308451955043225,133.22320819000038,57.266998291015625,101.06999969482422,143.79702545889464,16.53333282470703,321500.0
2019-07-16 00:00:00-04:00,49.42925973400282,132.76460087726932,57.33649826049805,100.52899932861328,143.42050371979238,16.6200008392334,321040.0
2019-07-17 00:00:00-04:00,49.29880482271793,131.56078751799183,57.54600143432617,100.35250091552734,143.2718976620049,17.044666290283203,318325.0
2019-07-18 00:00:00-04:00,49.2867227763131,129.50663762003703,57.099998474121094,99.00050354003906,141.1515563818688,17.003332138061523,310770.0
2019-07-19 00:00:00-04:00,49.71918832649756,133.9684341325916,57.465999603271484,99.56050109863281,140.93356912537604,17.04599952697754,312600.0
2019-07-22 00:00:00-04:00,49.20216255699419,131.28369555721207,56.77349853515625,98.55699920654297,139.9526551203726,17.25,308500.0
2019-07-23 00:00:00-04:00,50.36426385844768,133.52889579790678,57.17250061035156,99.79949951171875,140.3489875702297,17.11400032043457,309192.0
2019-07-24 00:00:00-04:00,50.17339554074374,132.70724228852748,56.63100051879883,98.46499633789062,140.1012693342267,17.277999877929688,308750.0
2019-07-25 00:00:00-04:00,50.46815117237321,134.16900293343798,56.9474983215332,100.05000305175781,140.10126508494287,15.566666603088379,312000.0
2019-07-26 00:00:00-04:00,50.12748123458511,134.11171290304682,61.400001525878906,97.0999984741211,142.41979596321028,15.128000259399414,310977.0
2019-07-29 00:00:00-04:00,50.36425375291137,135.19135623078586,62.125,96.5,144.25278546741774,15.13933277130127,314833.0
2019-07-30 00:00:00-04:00,50.43674484751165,133.89197710586993,61.349998474121094,94.55599975585938,144.42122490447755,15.526666641235352,311650.0
2019-07-31 00:00:00-04:00,52.28740912955386,134.07353640126905,61.243499755859375,94.90550231933594,143.65831256210296,16.200000762939453,312000.0
2019-08-01 00:00:00-04:00,51.67857459143183,130.89200068524187,60.881500244140625,93.58599853515625,142.02345470895614,16.176666259765625,310250.0
2019-08-02 00:00:00-04:00,49.656359013202916,131.93333358844907,60.150001525878906,92.25350189208984,139.6950590175219,15.423333168029785,304170.0
2019-08-05 00:00:00-04:00,47.8346881859645,127.3569670504481,58.64849853515625,88.51100158691406,137.86203583562497,15.30666732788086,300150.0
2019-08-06 00:00:00-04:00,47.42879530212247,127.83463233410758,58.2760009765625,89.61150360107422,139.12037375871833,15.458666801452637,300000.0
2019-08-07 00:00:00-04:00,47.211360150150746,127.82508233752185,57.88999938964844,88.69950103759766,133.69070235933629,15.100000381469727,298000.0
2019-08-08 00:00:00-04:00,48.3686300925413,130.50979721917133,59.32149887084961,90.30000305175781,136.63342260766188,15.630000114440918,300000.0
2019-08-09 00:00:00-04:00,48.81917994004136,132.43019622272283,59.9995002746582,91.44750213623047,135.8407857658257,15.736666679382324,301000.0
2019-08-12 00:00:00-04:00,48.4117448043967,130.95887728088198,59.0,89.79949951171875,136.0488432409794,15.53266716003418,297850.0
2019-08-13 00:00:00-04:00,48.751276523999074,129.98434074923634,58.717498779296875,89.1500015258789,133.76005377829617,15.253999710083008,297799.0
2019-08-14 00:00:00-04:00,49.270267480814944,130.71434309787082,58.80350112915039,89.65049743652344,133.81949966326502,15.413999557495117,296100.0
2019-08-15 00:00:00-04:00,49.343021921434314,128.8259047834832,58.42150115966797,89.09950256347656,132.27384687546535,14.723999977111816,296600.0
2019-08-16 00:00:00-04:00,49.5418791323297,129.29561924228588,59.03950119018555,89.64450073242188,132.789066674285,14.444000244140625,300260.0
2019-08-19 00:00:00-04:00,51.07945846936586,132.1426464591015,59.59149932861328,90.90399932861328,135.53361673235275,14.947333335876465,305000.0
2019-08-20 00:00:00-04:00,51.14252202519814,132.48770527011777,59.76750183105469,90.7249984741211,132.10539975662095,15.174667358398438,300700.0
2019-08-21 00:00:00-04:00,51.654234509517295,132.8136624337416,59.79100036621094,90.96949768066406,133.37363012973933,14.800666809082031,298700.0
2019-08-22 00:00:00-04:00,51.70274165936651,132.91913199861952,59.689998626708984,91.4000015258789,134.94903215053859,14.853333473205566,300000.0
2019-08-23 00:00:00-04:00,50.79086339007346,131.50999839379162,59.25849914550781,89.65149688720703,134.26537467288594,14.664667129516602,300200.0
2019-08-26 00:00:00-04:00,49.9250618803857,129.40107910712135,57.97249984741211,88.34549713134766,132.95750137526144,14.239999771118164,298100.0
2019-08-27 00:00:00-04:00,50.41010059548673,130.7430928065952,59.150001525878906,88.7864990234375,134.52298776600387,14.38266658782959,300821.0
2019-08-28 00:00:00-04:00,49.49823821143024,129.29560958201358,58.243499755859375,87.75,132.82868678793037,14.246000289916992,297955.0
2019-08-29 00:00:00-04:00,50.565315563680535,131.56751406787046,59.32099914550781,89.1500015258789,136.8514016783703,14.600000381469727,303400.0
2019-08-30 00:00:00-04:00,50.96790865265185,133.38879033411362,60.01750183105469,89.87449645996094,137.01983661114676,15.276666641235352,306750.0
2019-09-03 00:00:00-04:00,50.063291530748714,130.9539697043147,59.092498779296875,88.5,135.11746040745876,14.938667297363281,302200.0
2019-09-04 00:00:00-04:00,50.53863443217625,131.61542380321703,58.97249984741211,90.25,135.4840883600489,15.12600040435791,304200.0
2019-09-05 00:00:00-04:00,51.414138905061684,133.35045742700558,59.68299865722656,91.09750366210938,137.64405585440377,14.833333015441895,306000.0
2019-09-06 00:00:00-04:00,51.911296138425875,134.23236975595478,60.457000732421875,91.91100311279297,137.8521394118439,15.146666526794434,307250.0
2019-09-09 00:00:00-04:00,52.102886785534054,133.81061356393153,60.354000091552734,92.05000305175781,138.29799731738404,15.333333015441895,308799.0
2019-09-10 00:00:00-04:00,51.86522719908828,131.13609874091236,59.804500579833984,91.13749694824219,136.85140233169946,15.386667251586914,311100.0
2019-09-11 00:00:00-04:00,52.88622494030764,130.28297093366757,60.19449996948242,90.60700225830078,134.31491423860882,15.825332641601562,312250.0
2019-09-12 00:00:00-04:00,54.51838967077539,132.14266337433926,61.173500061035156,91.88150024414062,135.5831493988701,16.51333236694336,316970.0
2019-09-13 00:00:00-04:00,53.354281529017854,132.07559030678348,61.605499267578125,92.10050201416016,136.58388256469786,16.464000701904297,319000.0
2019-09-16 00:00:00-04:00,52.803773073460825,130.20629392439542,61.52199935913086,91.20099639892578,135.03820893133576,16.399999618530273,318101.0
2019-09-17 00:00:00-04:00,53.344597212597805,131.28948561907015,61.58150100708008,90.35399627685547,134.55270362010918,16.1646671295166,315807.0
2019-09-18 00:00:00-04:00,53.61135967101709,131.6729659090108,61.512001037597656,90.85199737548828,135.15711597074818,16.333332061767578,313950.0
2019-09-19 00:00:00-04:00,53.84175878401613,134.49121552044593,61.61600112915039,91.0510025024414,135.74168152767376,16.399999618530273,316400.0
2019-09-20 00:00:00-04:00,53.68897428475315,135.17181465889243,61.68199920654297,91.08550262451172,131.80814410996453,16.432666778564453,315000.0
2019-09-23 00:00:00-04:00,53.099658927397826,133.46549693040149,61.32849884033203,88.8499984741211,130.77770857345783,16.0,311150.0
2019-09-24 00:00:00-04:00,53.604086887070125,134.5487397413231,62.0,89.53050231933594,132.77914523693383,16.101333618164062,312000.0
2019-09-25 00:00:00-04:00,53.0026366997328,131.80714192567976,60.800498962402344,87.36799621582031,130.57953662399038,14.970666885375977,309750.0
2019-09-26 00:00:00-04:00,53.35429494075622,133.666829086139,62.106998443603516,88.1395034790039,131.9171353856186,15.37733268737793,311906.0
2019-09-27 00:00:00-04:00,53.48525687614931,134.34740687977848,62.14149856567383,87.4000015258789,128.905070953077,16.14666748046875,311880.0
2019-09-30 00:00:00-04:00,53.57255625171346,132.33439744681854,61.029998779296875,86.34950256347656,129.1527853844443,16.200000762939453,311450.0
2019-10-01 00:00:00-04:00,54.583872671716996,133.87770681516753,61.1245002746582,87.30000305175781,129.59864178194672,16.100000381469727,313100.0
2019-10-02 00:00:00-04:00,54.09640532869202,130.6088805306455,59.82500076293945,86.38700103759766,127.32966945906213,16.21933364868164,308600.0
2019-10-03 00:00:00-04:00,52.9735326484304,129.3627283777053,59.16699981689453,85.6500015258789,127.41884801545093,15.457332611083984,304585.0
2019-10-04 00:00:00-04:00,54.722097475428626,131.08821529166693,59.714500427246094,86.3010025024414,127.50801174152011,15.440667152404785,307887.0
2019-10-07 00:00:00-04:00,54.87488614532132,131.46204713736174,60.349998474121094,86.58149719238281,129.0735048129135,15.319999694824219,311000.0
2019-10-08 00:00:00-04:00,54.765760066024995,131.40454342865456,59.938499450683594,86.12449645996094,128.7068899286277,15.724666595458984,309400.0
2019-10-09 00:00:00-04:00,55.0591926574707,131.76880520698037,60.06650161743164,85.98049926757812,127.91425235024097,16.08799934387207,307660.0
2019-10-10 00:00:00-04:00,55.27746470002359,132.7561364487498,59.93000030517578,86.26200103759766,128.03314558425487,16.351999282836914,309700.0
2019-10-11 00:00:00-04:00,56.49491795036461,134.31863569650213,61.201499938964844,87.14600372314453,129.10321743857705,16.476667404174805,313270.0
2019-10-14 00:00:00-04:00,56.96782739012995,133.90648089071138,60.69449996948242,86.44550323486328,128.93480173312528,16.52666664123535,311700.0
2019-10-15 00:00:00-04:00,57.329188477955434,134.26111187564464,61.07500076293945,87.10700225830078,128.8158953603391,17.18000030517578,311583.0
2019-10-16 00:00:00-04:00,56.596774931875224,134.96090619420036,62.09049987792969,88.66649627685547,128.56819338936057,17.159332275390625,312725.0
2019-10-17 00:00:00-04:00,57.01390681866461,135.11429099541473,62.56999969482422,89.82450103759766,131.31273938532146,17.5,313640.0
2019-10-18 00:00:00-04:00,56.89264671455717,133.97356606369075,62.734500885009766,89.38999938964844,131.15420748664607,17.3799991607666,312807.0
2019-10-21 00:00:00-04:00,57.60322683343799,132.7177844387325,62.435001373291016,88.48300170898438,130.23275317954983,17.222000122070312,315275.0
2019-10-22 00:00:00-04:00,58.4860032800924,133.21629736948572,62.2239990234375,89.40750122070312,131.92705620563942,16.954666137695312,316300.0
2019-10-23 00:00:00-04:00,58.71397710361833,131.21281146941112,62.010501861572266,88.06500244140625,131.23348172027596,16.96666717529297,316000.0
2019-10-24 00:00:00-04:00,59.29844404743762,133.61888668568238,62.955501556396484,88.55449676513672,130.31202021031774,19.891332626342773,315250.0
2019-10-25 00:00:00-04:00,58.9710445409056,133.57094691812512,62.599998474121094,84.87750244140625,129.30138808359627,19.847999572753906,315250.0
2019-10-28 00:00:00-04:00,60.004178544253435,138.42145106033064,63.75,87.40299987792969,130.24266395498006,21.836000442504883,318000.0
2019-10-29 00:00:00-04:00,60.38008387380742,138.114735574684,63.79999923706055,88.7405014038086,129.30139202868483,21.332666397094727,318200.0
2019-10-30 00:00:00-04:00,59.35907575441926,137.5778894053158,62.75749969482422,88.01200103759766,128.49883771661027,20.866666793823242,318735.0
2019-10-31 00:00:00-04:00,59.96052795917346,138.9007654859478,63.0,88.79949951171875,128.34029774627058,20.873332977294922,319819.0
2019-11-01 00:00:00-04:00,60.518314019380995,138.28727429137516,63.290000915527344,89.40049743652344,129.78688665772148,21.08799934387207,320250.0
2019-11-04 00:00:00-05:00,62.40754467033175,138.83366795184952,63.80550003051758,90.05049896240234,132.8881329595094,20.98666763305664,326850.0
2019-11-05 00:00:00-05:00,62.33964504283471,138.96785274945154,64.55999755859375,90.45800018310547,131.5505438987008,21.308000564575195,328000.0
2019-11-06 00:00:00-05:00,62.27173102051815,138.3927134153869,64.50450134277344,90.05000305175781,130.39128662678556,21.200000762939453,331000.0
2019-11-07 00:00:00-05:00,62.937886698081826,137.88463757741496,64.71399688720703,90.18800354003906,131.13441734065879,21.94266700744629,333720.0
2019-11-08 00:00:00-05:00,62.925730348022306,138.01883690766755,65.07599639892578,89.39450073242188,138.93210799402232,22.299999237060547,333225.0
2019-11-11 00:00:00-05:00,62.83085790537784,139.3225600182796,65.19999694824219,88.9000015258789,136.23709924338772,22.93000030517578,330380.0
2019-11-12 00:00:00-05:00,63.62141321304718,140.22362637720508,64.92849731445312,88.73300170898438,136.76222328915605,23.126667022705078,331850.0
2019-11-13 00:00:00-05:00,63.51926449810818,140.6645751545299,64.65899658203125,88.66950225830078,137.30716912759618,23.666667938232422,329150.0
2019-11-14 00:00:00-05:00,64.1565559971209,140.9329816082818,64.75,87.57150268554688,146.64066094668578,23.073999404907227,329500.0
2019-11-15 00:00:00-05:00,64.139518186653,142.76391469432315,65.75250244140625,88.00250244140625,145.78856255775045,23.375999450683594,329400.0
2019-11-18 00:00:00-05:00,64.6552016201199,143.85668307222713,66.61699676513672,86.91500091552734,143.42051077416266,23.527999877929688,330000.0
2019-11-19 00:00:00-05:00,65.16604686269882,144.63318541527107,66.33149719238281,87.84950256347656,146.81900623841068,23.450000762939453,329860.0
2019-11-20 00:00:00-05:00,64.59197334198672,144.57704575412222,65.56800079345703,87.45700073242188,146.72982415168337,24.0,327600.0
2019-11-21 00:00:00-05:00,64.14196107651007,143.7017817901748,64.9625015258789,87.1500015258789,145.80837236725426,23.634000778198242,326000.0
2019-11-22 00:00:00-05:00,63.87439433599976,144.3462091832802,65.1500015258789,86.95099639892578,145.85792655780753,22.67733383178711,325695.0
2019-11-25 00:00:00-05:00,63.90357429108741,144.2789074250664,64.81300354003906,87.6624984741211,147.43331478741953,22.954666137695312,328000.0
2019-11-26 00:00:00-05:00,64.93250741266074,145.58703182669066,65.49549865722656,88.99600219726562,150.35621318190732,22.351333618164062,328301.0
2019-11-27 00:00:00-05:00,64.60170146932671,146.52001980289083,65.77100372314453,90.05000305175781,150.9011751542162,22.07466697692871,328875.0
2019-11-29 00:00:00-05:00,64.84980986053883,146.29881739273196,65.33000183105469,90.88899993896484,150.08868708756177,22.073999404907227,330424.0
2019-12-02 00:00:00-05:00,65.01279080974909,146.0198352137168,65.12799835205078,90.22000122070312,151.53528615223354,21.959999084472656,330802.0
2019-12-03 00:00:00-05:00,62.83328986312462,141.86461256220815,63.93299865722656,88.0,146.38305084762064,22.174667358398438,327600.0
2019-12-04 00:00:00-05:00,63.50466510460238,144.41354575901556,65.30500030517578,88.70050048828125,147.92872665503202,22.516666412353516,326782.0
2019-12-05 00:00:00-05:00,64.16629193291325,144.32699621082844,66.3499984741211,88.17500305175781,147.32431921043923,22.18866729736328,328200.0
2019-12-06 00:00:00-05:00,65.06387850752826,145.231150371558,66.63749694824219,87.55999755859375,147.03698085949836,22.333332061767578,332870.0
2019-12-09 00:00:00-05:00,65.67686520279405,145.30807291170404,66.94300079345703,87.53299713134766,146.6010379755591,22.439332962036133,333640.0
2019-12-10 00:00:00-05:00,65.33632506805327,145.51965473207835,66.99700164794922,87.37000274658203,143.9258213548966,22.663999557495117,331904.0
2019-12-11 00:00:00-05:00,65.38739535028351,145.76011575132867,67.41500091552734,87.08350372314453,146.03626074784952,23.458667755126953,331424.0
2019-12-12 00:00:00-05:00,65.13684820935694,145.86594216216915,67.1604995727539,87.5,146.56139662450462,23.661333084106445,334330.0
2019-12-13 00:00:00-05:00,66.03198885603383,147.1644649233486,67.3949966430664,88.25,146.95105682026045,24.06999969482422,337754.0
2019-12-16 00:00:00-05:00,67.37958701490396,149.19399753727666,67.75,88.3499984741211,147.11055326164495,24.170000076293945,339850.0
2019-12-17 00:00:00-05:00,68.00473357495935,149.52101628544503,68.12049865722656,88.90049743652344,147.61889994178014,25.266000747680664,340807.0
2019-12-18 00:00:00-05:00,68.06066817413483,148.41487048428382,67.8499984741211,89.7509994506836,147.28997080525562,25.375333786010742,340250.0
2019-12-19 00:00:00-05:00,67.98771830090254,148.12633230213285,67.59549713134766,89.0250015258789,145.70511800122657,26.488000869750977,337320.0
2019-12-20 00:00:00-05:00,68.65176923132904,151.34855605314783,68.15499877929688,89.98100280761719,146.67197449833978,27.3526668548584,340219.0
2019-12-23 00:00:00-05:00,68.2382592004273,152.0891770946199,67.9365005493164,89.41300201416016,145.43600668045576,27.45199966430664,339000.0
2019-12-24 00:00:00-05:00,69.2501698976174,151.47358800595276,67.510498046875,89.69049835205078,144.1103386096703,27.890666961669922,337920.0
2019-12-26 00:00:00-05:00,69.28179081998722,151.55056060553977,67.32749938964844,90.05049896240234,144.92765609069463,28.527332305908203,339725.0
2019-12-27 00:00:00-05:00,70.81426806156203,153.36845741007494,68.19999694824219,94.14600372314453,145.57556353407028,29.0,339600.0
2019-12-30 00:00:00-05:00,70.41044771187453,152.9259724095225,67.84049987792969,93.69999694824219,145.27652691100752,28.586000442504883,339000.0
2019-12-31 00:00:00-05:00,70.52478313702217,150.79068906272417,66.78949737548828,92.0999984741211,143.20328339533833,27.0,338750.0
2020-01-02 00:00:00-05:00,72.05967375922032,152.7240178667575,67.42050170898438,93.75,144.81801642572955,28.299999237060547,341150.0
2020-01-03 00:00:00-05:00,72.28102731726777,152.2815528635624,67.4000015258789,93.2249984741211,145.9244123950073,29.366666793823242,338207.0
2020-01-06 00:00:00-05:00,71.46371561088966,151.0888699818118,67.58149719238281,93.0,145.06720609226286,29.364667892456055,337750.0
2020-01-07 00:00:00-05:00,72.93534610281199,153.24343420487318,70.02300262451172,95.2249984741211,145.51575101065723,30.760000228881836,340000.0
2020-01-08 00:00:00-05:00,72.28346881357294,152.86826393861375,69.74099731445312,94.9020004272461,145.0173772726264,31.579999923706055,339450.0
2020-01-09 00:00:00-05:00,74.73539943290068,155.66728057496906,71.09649658203125,95.49449920654297,145.99418407609113,33.13999938964844,341100.0
2020-01-10 00:00:00-05:00,75.55271927312123,156.60991773545823,71.47350311279297,95.26850128173828,144.82799116695645,32.11933135986328,342796.0
2020-01-13 00:00:00-05:00,75.80569779431053,155.5903229616137,71.76249694824219,94.56549835205078,144.2797818665609,32.900001525878906,340600.0
2020-01-14 00:00:00-05:00,77.036522576983,157.15818064494712,72.0,94.29399871826172,142.94413873694805,36.284000396728516,341101.0
2020-01-15 00:00:00-05:00,75.8567704514818,156.41753795565725,71.6510009765625,93.61250305175781,145.23666498041686,35.31733322143555,340450.0
2020-01-16 00:00:00-05:00,76.28000893806067,158.08160726215095,72.27249908447266,94.14949798583984,144.6186735004225,32.91666793823242,343155.0
